
4 Mot inconnu : Winetricks [[7:17]] => ====== Winetricks ====== <|> winetricks

27 Accord de genre erroné : « bibliothèque » est féminin. [[89:91]] => Une première fenêtre s'ouvre pour vous demander ce que vous voulez faire. Pour installer un bibliothèque cochez la case //Select the default wineprefix//, Puis //Install a Windows DLL or component//. <|> un => suggestions : une
27 Mot inconnu : the [[129:132]] => Une première fenêtre s'ouvre pour vous demander ce que vous voulez faire. Pour installer un bibliothèque cochez la case //Select the default wineprefix//, Puis //Install a Windows DLL or component//. <|> the
27 Mot inconnu : default [[133:140]] => Une première fenêtre s'ouvre pour vous demander ce que vous voulez faire. Pour installer un bibliothèque cochez la case //Select the default wineprefix//, Puis //Install a Windows DLL or component//. <|> default
27 Mot inconnu : wineprefix [[141:151]] => Une première fenêtre s'ouvre pour vous demander ce que vous voulez faire. Pour installer un bibliothèque cochez la case //Select the default wineprefix//, Puis //Install a Windows DLL or component//. <|> wineprefix
27 Mot inconnu : Install [[162:169]] => Une première fenêtre s'ouvre pour vous demander ce que vous voulez faire. Pour installer un bibliothèque cochez la case //Select the default wineprefix//, Puis //Install a Windows DLL or component//. <|> install
27 Mot inconnu : component [[187:196]] => Une première fenêtre s'ouvre pour vous demander ce que vous voulez faire. Pour installer un bibliothèque cochez la case //Select the default wineprefix//, Puis //Install a Windows DLL or component//. <|> component
36 Mot inconnu : option-de-config-wine [[92:113]] => Où on remplacera « nom-de-la-bibliothèque » par le nom de la bibliothèque à installer, et « option-de-config-wine » par l'instruction de configuration. Un espace séparera chaque élément. <|> option-de-config-wine

49 Mot inconnu : fontfix [[19:26]] => //(Ici on a ajouté fontfix, puisque le commentaire qui accompagne cette bibliothèque indique son utilité avec dotnet20.)// <|> fontfix
49 Mot inconnu : dotnet20 [[110:118]] => //(Ici on a ajouté fontfix, puisque le commentaire qui accompagne cette bibliothèque indique son utilité avec dotnet20.)// <|> dotnet20

56 Mot inconnu : winetricks [[18:28]] => Les bibliothèques winetricks et instructions de configuration disponibles sont listées dans le tableau ci-dessous. <|> winetricks

60 Mot inconnu : winetricks [[94:104]] => Ce tableau liste les bibliothèques et instructions de configuration qui sont disponibles dans winetricks. À noter que le script winetricks est régulièrement mis à jour, il est donc possible que cette liste ne soit pas exhaustive. <|> winetricks
60 Mot inconnu : winetricks [[128:138]] => Ce tableau liste les bibliothèques et instructions de configuration qui sont disponibles dans winetricks. À noter que le script winetricks est régulièrement mis à jour, il est donc possible que cette liste ne soit pas exhaustive. <|> winetricks

63 Espace(s) surnuméraire(s) à supprimer. [[5:15]] => |7zip          |7-zip file archiver| <|>            => suggestions :  
157 Mot inconnu : sp4 [[32:35]] => |vcrun6        |MS Visual C++ 6 sp4 libraries (mfc42, msvcp60, msvcrt)| <|> sp4
157 Mot inconnu : libraries [[36:45]] => |vcrun6        |MS Visual C++ 6 sp4 libraries (mfc42, msvcp60, msvcrt)| <|> libraries
157 Mot inconnu : mfc42 [[47:52]] => |vcrun6        |MS Visual C++ 6 sp4 libraries (mfc42, msvcp60, msvcrt)| <|> mfc42
157 Mot inconnu : msvcp60 [[54:61]] => |vcrun6        |MS Visual C++ 6 sp4 libraries (mfc42, msvcp60, msvcrt)| <|> msvcp60
157 Mot inconnu : msvcrt [[63:69]] => |vcrun6        |MS Visual C++ 6 sp4 libraries (mfc42, msvcp60, msvcrt)| <|> msvcrt

158 Mot inconnu : vcrun2005express [[1:17]] => |vcrun2005express|MS Visual C++ 2005 Express| <|> vcrun2005express

159 Mot inconnu : vcrun2005expresssp1 [[1:20]] => |vcrun2005expresssp1|MS Visual C++ 2005 Express SP1 (ne fonctionne pas pour l'instant)| <|> vcrun2005expresssp1
159 Mot inconnu : SP1 [[48:51]] => |vcrun2005expresssp1|MS Visual C++ 2005 Express SP1 (ne fonctionne pas pour l'instant)| <|> sp1

160 Mot inconnu : vcrun2005sp1 [[1:13]] => |vcrun2005sp1  |MS Visual C++ 2005 Service Pack 1 et correctif ATL (installer la version d'essai en premier)| <|> vcrun2005sp1
160 Espace(s) surnuméraire(s) à supprimer. [[13:15]] => |vcrun2005sp1  |MS Visual C++ 2005 Service Pack 1 et correctif ATL (installer la version d'essai en premier)| <|>    => suggestions :  
160 Accord de nombre erroné avec « 2005 » : « Service » devrait être au pluriel. [[35:42]] => |vcrun2005sp1  |MS Visual C++ 2005 Service Pack 1 et correctif ATL (installer la version d'essai en premier)| <|> service => suggestions : Services
160 Mot inconnu : ATL [[63:66]] => |vcrun2005sp1  |MS Visual C++ 2005 Service Pack 1 et correctif ATL (installer la version d'essai en premier)| <|> atl

161 Mot inconnu : vcrun2005hotfix [[1:16]] => |vcrun2005hotfix|MS Visual C++ 2005 hotfixes (installer SP1 en premier)| <|> vcrun2005hotfix
161 Mot inconnu : hotfixes [[36:44]] => |vcrun2005hotfix|MS Visual C++ 2005 hotfixes (installer SP1 en premier)| <|> hotfixes
161 Mot inconnu : SP1 [[56:59]] => |vcrun2005hotfix|MS Visual C++ 2005 hotfixes (installer SP1 en premier)| <|> sp1

162 Mot inconnu : vcrun2005trial [[1:15]] => |vcrun2005trial|MS Visual C++ 2005 Trial (version d'essai)| <|> vcrun2005trial
162 Accord de nombre erroné avec « 2005 » : « Trial » devrait être au pluriel. [[35:40]] => |vcrun2005trial|MS Visual C++ 2005 Trial (version d'essai)| <|> trial => suggestions : Trials

163 Mot inconnu : vcrun2003 [[1:10]] => |vcrun2003     |MS Visual C++ 2003 libraries (mfc71,msvcp71,msvcr71)| <|> vcrun2003
163 Espace(s) surnuméraire(s) à supprimer. [[10:15]] => |vcrun2003     |MS Visual C++ 2003 libraries (mfc71,msvcp71,msvcr71)| <|>       => suggestions :  
163 Mot inconnu : libraries [[35:44]] => |vcrun2003     |MS Visual C++ 2003 libraries (mfc71,msvcp71,msvcr71)| <|> libraries
163 Mot inconnu : mfc71 [[46:51]] => |vcrun2003     |MS Visual C++ 2003 libraries (mfc71,msvcp71,msvcr71)| <|> mfc71
163 Il manque un espace. [[52:59]] => |vcrun2003     |MS Visual C++ 2003 libraries (mfc71,msvcp71,msvcr71)| <|> msvcp71 => suggestions :  msvcp71
163 Mot inconnu : msvcp71 [[52:59]] => |vcrun2003     |MS Visual C++ 2003 libraries (mfc71,msvcp71,msvcr71)| <|> msvcp71
163 Mot inconnu : msvcr71 [[60:67]] => |vcrun2003     |MS Visual C++ 2003 libraries (mfc71,msvcp71,msvcr71)| <|> msvcr71

164 Mot inconnu : vcrun2005 [[1:10]] => |vcrun2005     |MS Visual C++ 2005 sp1 libraries (mfc80,msvcp80,msvcr80)|  <|> vcrun2005
164 Espace(s) surnuméraire(s) à supprimer. [[10:15]] => |vcrun2005     |MS Visual C++ 2005 sp1 libraries (mfc80,msvcp80,msvcr80)|  <|>       => suggestions :  
164 Si “sp1” est une unité de mesure, il manque un espace insécable. Si le nombre se rapporte au mot suivant, c’est aussi valable. [[30:38]] => |vcrun2005     |MS Visual C++ 2005 sp1 libraries (mfc80,msvcp80,msvcr80)|  <|> 2005 sp1 => suggestions : 2 005 sp1
164 Mot inconnu : sp1 [[35:38]] => |vcrun2005     |MS Visual C++ 2005 sp1 libraries (mfc80,msvcp80,msvcr80)|  <|> sp1
164 Mot inconnu : libraries [[39:48]] => |vcrun2005     |MS Visual C++ 2005 sp1 libraries (mfc80,msvcp80,msvcr80)|  <|> libraries
164 Mot inconnu : mfc80 [[50:55]] => |vcrun2005     |MS Visual C++ 2005 sp1 libraries (mfc80,msvcp80,msvcr80)|  <|> mfc80
164 Il manque un espace. [[56:63]] => |vcrun2005     |MS Visual C++ 2005 sp1 libraries (mfc80,msvcp80,msvcr80)|  <|> msvcp80 => suggestions :  msvcp80
164 Mot inconnu : msvcp80 [[56:63]] => |vcrun2005     |MS Visual C++ 2005 sp1 libraries (mfc80,msvcp80,msvcr80)|  <|> msvcp80
164 Mot inconnu : msvcr80 [[64:71]] => |vcrun2005     |MS Visual C++ 2005 sp1 libraries (mfc80,msvcp80,msvcr80)|  <|> msvcr80
164 Espace(s) en fin de ligne à supprimer. [[73:74]] => |vcrun2005     |MS Visual C++ 2005 sp1 libraries (mfc80,msvcp80,msvcr80)|  <|>  

165 Mot inconnu : vcrun2008 [[1:10]] => |vcrun2008     |MS Visual C++ 2008 libraries (mfc90,msvcp90,msvcr90)| <|> vcrun2008
165 Espace(s) surnuméraire(s) à supprimer. [[10:15]] => |vcrun2008     |MS Visual C++ 2008 libraries (mfc90,msvcp90,msvcr90)| <|>       => suggestions :  
165 Mot inconnu : libraries [[35:44]] => |vcrun2008     |MS Visual C++ 2008 libraries (mfc90,msvcp90,msvcr90)| <|> libraries
165 Mot inconnu : mfc90 [[46:51]] => |vcrun2008     |MS Visual C++ 2008 libraries (mfc90,msvcp90,msvcr90)| <|> mfc90
165 Il manque un espace. [[52:59]] => |vcrun2008     |MS Visual C++ 2008 libraries (mfc90,msvcp90,msvcr90)| <|> msvcp90 => suggestions :  msvcp90
165 Mot inconnu : msvcp90 [[52:59]] => |vcrun2008     |MS Visual C++ 2008 libraries (mfc90,msvcp90,msvcr90)| <|> msvcp90
165 Mot inconnu : msvcr90 [[60:67]] => |vcrun2008     |MS Visual C++ 2008 libraries (mfc90,msvcp90,msvcr90)| <|> msvcr90

166 Mot inconnu : vcrun2010 [[1:10]] => |vcrun2010     |MS Visual C++ 2008 libraries (mfc100,msvcp100,msvcr100)| <|> vcrun2010
166 Espace(s) surnuméraire(s) à supprimer. [[10:15]] => |vcrun2010     |MS Visual C++ 2008 libraries (mfc100,msvcp100,msvcr100)| <|>       => suggestions :  
166 Mot inconnu : libraries [[35:44]] => |vcrun2010     |MS Visual C++ 2008 libraries (mfc100,msvcp100,msvcr100)| <|> libraries
166 Mot inconnu : mfc100 [[46:52]] => |vcrun2010     |MS Visual C++ 2008 libraries (mfc100,msvcp100,msvcr100)| <|> mfc100
166 Il manque un espace. [[53:61]] => |vcrun2010     |MS Visual C++ 2008 libraries (mfc100,msvcp100,msvcr100)| <|> msvcp100 => suggestions :  msvcp100
166 Mot inconnu : msvcp100 [[53:61]] => |vcrun2010     |MS Visual C++ 2008 libraries (mfc100,msvcp100,msvcr100)| <|> msvcp100
166 Mot inconnu : msvcr100 [[62:70]] => |vcrun2010     |MS Visual C++ 2008 libraries (mfc100,msvcp100,msvcr100)| <|> msvcr100

167 Mot inconnu : vcrun2012 [[1:10]] => |vcrun2012     |MS Visual C++ 2012 libraries (mfc110,msvcp110,msvcr110)| <|> vcrun2012
167 Espace(s) surnuméraire(s) à supprimer. [[10:15]] => |vcrun2012     |MS Visual C++ 2012 libraries (mfc110,msvcp110,msvcr110)| <|>       => suggestions :  
167 Mot inconnu : libraries [[35:44]] => |vcrun2012     |MS Visual C++ 2012 libraries (mfc110,msvcp110,msvcr110)| <|> libraries
167 Mot inconnu : mfc110 [[46:52]] => |vcrun2012     |MS Visual C++ 2012 libraries (mfc110,msvcp110,msvcr110)| <|> mfc110
167 Il manque un espace. [[53:61]] => |vcrun2012     |MS Visual C++ 2012 libraries (mfc110,msvcp110,msvcr110)| <|> msvcp110 => suggestions :  msvcp110
167 Mot inconnu : msvcp110 [[53:61]] => |vcrun2012     |MS Visual C++ 2012 libraries (mfc110,msvcp110,msvcr110)| <|> msvcp110
167 Mot inconnu : msvcr110 [[62:70]] => |vcrun2012     |MS Visual C++ 2012 libraries (mfc110,msvcp110,msvcr110)| <|> msvcr110

168 Mot inconnu : vcrun2013 [[1:10]] => |vcrun2013     |MS Visual C++ 2013 libraries (mfc120,msvcp120,msvcr120)| <|> vcrun2013
168 Espace(s) surnuméraire(s) à supprimer. [[10:15]] => |vcrun2013     |MS Visual C++ 2013 libraries (mfc120,msvcp120,msvcr120)| <|>       => suggestions :  
168 Mot inconnu : libraries [[35:44]] => |vcrun2013     |MS Visual C++ 2013 libraries (mfc120,msvcp120,msvcr120)| <|> libraries
168 Mot inconnu : mfc120 [[46:52]] => |vcrun2013     |MS Visual C++ 2013 libraries (mfc120,msvcp120,msvcr120)| <|> mfc120
168 Il manque un espace. [[53:61]] => |vcrun2013     |MS Visual C++ 2013 libraries (mfc120,msvcp120,msvcr120)| <|> msvcp120 => suggestions :  msvcp120
168 Mot inconnu : msvcp120 [[53:61]] => |vcrun2013     |MS Visual C++ 2013 libraries (mfc120,msvcp120,msvcr120)| <|> msvcp120
168 Mot inconnu : msvcr120 [[62:70]] => |vcrun2013     |MS Visual C++ 2013 libraries (mfc120,msvcp120,msvcr120)| <|> msvcr120

169 Mot inconnu : vcrun2015 [[1:10]] => |vcrun2015     |MS Visual C++ 2015 libraries (mfc140,msvcp140,msvcr140)| <|> vcrun2015
169 Espace(s) surnuméraire(s) à supprimer. [[10:15]] => |vcrun2015     |MS Visual C++ 2015 libraries (mfc140,msvcp140,msvcr140)| <|>       => suggestions :  
169 Mot inconnu : libraries [[35:44]] => |vcrun2015     |MS Visual C++ 2015 libraries (mfc140,msvcp140,msvcr140)| <|> libraries
169 Mot inconnu : mfc140 [[46:52]] => |vcrun2015     |MS Visual C++ 2015 libraries (mfc140,msvcp140,msvcr140)| <|> mfc140
169 Il manque un espace. [[53:61]] => |vcrun2015     |MS Visual C++ 2015 libraries (mfc140,msvcp140,msvcr140)| <|> msvcp140 => suggestions :  msvcp140
169 Mot inconnu : msvcp140 [[53:61]] => |vcrun2015     |MS Visual C++ 2015 libraries (mfc140,msvcp140,msvcr140)| <|> msvcp140
169 Mot inconnu : msvcr140 [[62:70]] => |vcrun2015     |MS Visual C++ 2015 libraries (mfc140,msvcp140,msvcr140)| <|> msvcr140

170 Mot inconnu : vcrun6 [[1:7]] => |vcrun6        |MS Visual C++ 6 sp4 libraries (mfc42, msvcp60, msvcrt)| <|> vcrun6
170 Espace(s) surnuméraire(s) à supprimer. [[7:15]] => |vcrun6        |MS Visual C++ 6 sp4 libraries (mfc42, msvcp60, msvcrt)| <|>          => suggestions :  
170 Si “sp4” est une unité de mesure, il manque un espace insécable. Si le nombre se rapporte au mot suivant, c’est aussi valable. [[30:35]] => |vcrun6        |MS Visual C++ 6 sp4 libraries (mfc42, msvcp60, msvcrt)| <|> 6 sp4 => suggestions : 6 sp4
170 Mot inconnu : sp4 [[32:35]] => |vcrun6        |MS Visual C++ 6 sp4 libraries (mfc42, msvcp60, msvcrt)| <|> sp4
170 Mot inconnu : libraries [[36:45]] => |vcrun6        |MS Visual C++ 6 sp4 libraries (mfc42, msvcp60, msvcrt)| <|> libraries
170 Mot inconnu : mfc42 [[47:52]] => |vcrun6        |MS Visual C++ 6 sp4 libraries (mfc42, msvcp60, msvcrt)| <|> mfc42
170 Mot inconnu : msvcp60 [[54:61]] => |vcrun6        |MS Visual C++ 6 sp4 libraries (mfc42, msvcp60, msvcrt)| <|> msvcp60
170 Mot inconnu : msvcrt [[63:69]] => |vcrun6        |MS Visual C++ 6 sp4 libraries (mfc42, msvcp60, msvcrt)| <|> msvcrt

171 Mot inconnu : vcrun6sp6 [[1:10]] => |vcrun6sp6     |MS Visual C++ 6 sp6 libraries (mfc42, msvcp60, msvcrt; téléchargement 64Mio)| <|> vcrun6sp6
171 Espace(s) surnuméraire(s) à supprimer. [[10:15]] => |vcrun6sp6     |MS Visual C++ 6 sp6 libraries (mfc42, msvcp60, msvcrt; téléchargement 64Mio)| <|>       => suggestions :  
171 Si “sp6” est une unité de mesure, il manque un espace insécable. Si le nombre se rapporte au mot suivant, c’est aussi valable. [[30:35]] => |vcrun6sp6     |MS Visual C++ 6 sp6 libraries (mfc42, msvcp60, msvcrt; téléchargement 64Mio)| <|> 6 sp6 => suggestions : 6 sp6
171 Mot inconnu : sp6 [[32:35]] => |vcrun6sp6     |MS Visual C++ 6 sp6 libraries (mfc42, msvcp60, msvcrt; téléchargement 64Mio)| <|> sp6
171 Mot inconnu : libraries [[36:45]] => |vcrun6sp6     |MS Visual C++ 6 sp6 libraries (mfc42, msvcp60, msvcrt; téléchargement 64Mio)| <|> libraries
171 Mot inconnu : mfc42 [[47:52]] => |vcrun6sp6     |MS Visual C++ 6 sp6 libraries (mfc42, msvcp60, msvcrt; téléchargement 64Mio)| <|> mfc42
171 Mot inconnu : msvcp60 [[54:61]] => |vcrun6sp6     |MS Visual C++ 6 sp6 libraries (mfc42, msvcp60, msvcrt; téléchargement 64Mio)| <|> msvcp60
171 Mot inconnu : msvcrt [[63:69]] => |vcrun6sp6     |MS Visual C++ 6 sp6 libraries (mfc42, msvcp60, msvcrt; téléchargement 64Mio)| <|> msvcrt

172 Mot inconnu : vjrun20 [[1:8]] => |vjrun20       |MS Visual J# 2.0 SE libraries (nécessite dotnet20)| <|> vjrun20
172 Espace(s) surnuméraire(s) à supprimer. [[8:15]] => |vjrun20       |MS Visual J# 2.0 SE libraries (nécessite dotnet20)| <|>         => suggestions :  
172 Mot inconnu : libraries [[36:45]] => |vjrun20       |MS Visual J# 2.0 SE libraries (nécessite dotnet20)| <|> libraries
172 Mot inconnu : dotnet20 [[57:65]] => |vjrun20       |MS Visual J# 2.0 SE libraries (nécessite dotnet20)| <|> dotnet20

173 Mot inconnu : wenquanyi [[1:10]] => |wenquanyi     |police WenQuanYi CJK (sur ACL paraît mieux avec fontsmooth-rgb)| <|> wenquanyi
173 Espace(s) surnuméraire(s) à supprimer. [[10:15]] => |wenquanyi     |police WenQuanYi CJK (sur ACL paraît mieux avec fontsmooth-rgb)| <|>       => suggestions :  
173 Mot inconnu : WenQuanYi [[23:32]] => |wenquanyi     |police WenQuanYi CJK (sur ACL paraît mieux avec fontsmooth-rgb)| <|> wenquanyi
173 Mot inconnu : CJK [[33:36]] => |wenquanyi     |police WenQuanYi CJK (sur ACL paraît mieux avec fontsmooth-rgb)| <|> cjk
173 Mot inconnu : ACL [[42:45]] => |wenquanyi     |police WenQuanYi CJK (sur ACL paraît mieux avec fontsmooth-rgb)| <|> acl
173 Mot inconnu : fontsmooth-rgb [[64:78]] => |wenquanyi     |police WenQuanYi CJK (sur ACL paraît mieux avec fontsmooth-rgb)| <|> fontsmooth-rgb

174 Mot inconnu : windowscodecs [[1:14]] => |windowscodecs |MS Windows Imaging Component| <|> windowscodecs
174 Mot inconnu : Imaging [[27:34]] => |windowscodecs |MS Windows Imaging Component| <|> imaging
174 Mot inconnu : Component [[35:44]] => |windowscodecs |MS Windows Imaging Component| <|> component

175 Mot inconnu : wininet [[1:8]] => |wininet       |MS wininet.dll (Licence Windows requise)| <|> wininet
175 Espace(s) surnuméraire(s) à supprimer. [[8:15]] => |wininet       |MS wininet.dll (Licence Windows requise)| <|>         => suggestions :  
175 Mot inconnu : wininet [[19:26]] => |wininet       |MS wininet.dll (Licence Windows requise)| <|> wininet

176 Mot inconnu : wme9 [[1:5]] => |wme9          |MS Windows Media Encoder 9 (Licence Windows requise)| <|> wme9
176 Espace(s) surnuméraire(s) à supprimer. [[5:15]] => |wme9          |MS Windows Media Encoder 9 (Licence Windows requise)| <|>            => suggestions :  

177 Mot inconnu : wmp9 [[1:5]] => |wmp9          |MS Windows Media Player 9 (Licence Windows requise)| <|> wmp9
177 Espace(s) surnuméraire(s) à supprimer. [[5:15]] => |wmp9          |MS Windows Media Player 9 (Licence Windows requise)| <|>            => suggestions :  
177 Mot inconnu : Player [[33:39]] => |wmp9          |MS Windows Media Player 9 (Licence Windows requise)| <|> player

178 Mot inconnu : wmp10 [[1:6]] => |wmp10         |MS Windows Media Player 10 (Licence Windows requise)| <|> wmp10
178 Espace(s) surnuméraire(s) à supprimer. [[6:15]] => |wmp10         |MS Windows Media Player 10 (Licence Windows requise)| <|>           => suggestions :  
178 Mot inconnu : Player [[33:39]] => |wmp10         |MS Windows Media Player 10 (Licence Windows requise)| <|> player

179 Mot inconnu : wsh56 [[1:6]] => |wsh56         |MS Windows Scripting Host 5.6| <|> wsh56
179 Espace(s) surnuméraire(s) à supprimer. [[6:15]] => |wsh56         |MS Windows Scripting Host 5.6| <|>           => suggestions :  
179 Mot inconnu : Scripting [[27:36]] => |wsh56         |MS Windows Scripting Host 5.6| <|> scripting

180 Mot inconnu : wsh56js [[1:8]] => |wsh56js       |MS Windows scripting 5.6, jscript uniquement, pas cscript| <|> wsh56js
180 Espace(s) surnuméraire(s) à supprimer. [[8:15]] => |wsh56js       |MS Windows scripting 5.6, jscript uniquement, pas cscript| <|>         => suggestions :  
180 Mot inconnu : scripting [[27:36]] => |wsh56js       |MS Windows scripting 5.6, jscript uniquement, pas cscript| <|> scripting
180 Mot inconnu : jscript [[42:49]] => |wsh56js       |MS Windows scripting 5.6, jscript uniquement, pas cscript| <|> jscript
180 Mot inconnu : cscript [[66:73]] => |wsh56js       |MS Windows scripting 5.6, jscript uniquement, pas cscript| <|> cscript

181 Mot inconnu : wsh56vb [[1:8]] => |wsh56vb       |MS Windows scripting 5.6, vbscript uniquement, pas cscript| <|> wsh56vb
181 Espace(s) surnuméraire(s) à supprimer. [[8:15]] => |wsh56vb       |MS Windows scripting 5.6, vbscript uniquement, pas cscript| <|>         => suggestions :  
181 Mot inconnu : scripting [[27:36]] => |wsh56vb       |MS Windows scripting 5.6, vbscript uniquement, pas cscript| <|> scripting
181 Mot inconnu : vbscript [[42:50]] => |wsh56vb       |MS Windows scripting 5.6, vbscript uniquement, pas cscript| <|> vbscript
181 Mot inconnu : cscript [[67:74]] => |wsh56vb       |MS Windows scripting 5.6, vbscript uniquement, pas cscript| <|> cscript

182 Mot inconnu : xact [[1:5]] => |xact          |MS XACT Engine (x3daudio?_?.dll, xactengine?_?.dll)| <|> xact
182 Espace(s) surnuméraire(s) à supprimer. [[5:15]] => |xact          |MS XACT Engine (x3daudio?_?.dll, xactengine?_?.dll)| <|>            => suggestions :  
182 Mot inconnu : XACT [[19:23]] => |xact          |MS XACT Engine (x3daudio?_?.dll, xactengine?_?.dll)| <|> xact
182 Mot inconnu : Engine [[24:30]] => |xact          |MS XACT Engine (x3daudio?_?.dll, xactengine?_?.dll)| <|> engine
182 Mot inconnu : x3daudio [[32:40]] => |xact          |MS XACT Engine (x3daudio?_?.dll, xactengine?_?.dll)| <|> x3daudio
182 Il manque un espace. [[41:42]] => |xact          |MS XACT Engine (x3daudio?_?.dll, xactengine?_?.dll)| <|> _ => suggestions :  _
182 Mot inconnu : xactengine [[49:59]] => |xact          |MS XACT Engine (x3daudio?_?.dll, xactengine?_?.dll)| <|> xactengine
182 Il manque un espace. [[60:61]] => |xact          |MS XACT Engine (x3daudio?_?.dll, xactengine?_?.dll)| <|> _ => suggestions :  _

183 Mot inconnu : xvid [[1:5]] => |xvid          |xvid video codec| <|> xvid
183 Espace(s) surnuméraire(s) à supprimer. [[5:15]] => |xvid          |xvid video codec| <|>            => suggestions :  
183 Mot inconnu : xvid [[16:20]] => |xvid          |xvid video codec| <|> xvid
183 Mot inconnu : video [[21:26]] => |xvid          |xvid video codec| <|> video

185 Mot inconnu : autohotkey [[1:11]] => |autohotkey    |Autohotkey (open source gui scripting language)| <|> autohotkey
185 Espace(s) surnuméraire(s) à supprimer. [[11:15]] => |autohotkey    |Autohotkey (open source gui scripting language)| <|>      => suggestions :  
185 Mot inconnu : Autohotkey [[16:26]] => |autohotkey    |Autohotkey (open source gui scripting language)| <|> autohotkey
185 Mot inconnu : scripting [[44:53]] => |autohotkey    |Autohotkey (open source gui scripting language)| <|> scripting
185 Mot inconnu : language [[54:62]] => |autohotkey    |Autohotkey (open source gui scripting language)| <|> language
186 Espace(s) surnuméraire(s) à supprimer. [[4:15]] => |mpc           |Media Player Classic| <|>             => suggestions :  
186 Mot inconnu : Player [[22:28]] => |mpc           |Media Player Classic| <|> player
186 Mot inconnu : Classic [[29:36]] => |mpc           |Media Player Classic| <|> classic
187 Espace(s) surnuméraire(s) à supprimer. [[4:15]] => |vlc           |VLC media player| <|>             => suggestions :  
187 Mot inconnu : player [[26:32]] => |vlc           |VLC media player| <|> player

188 Mot inconnu : Pseudopaquets [[1:14]] => ^Pseudopaquets et instructions de configuration de Wine^^ <|> pseudopaquets

189 Mot inconnu : alldlls [[1:8]] => |alldlls=builtin|Force l'usage des dlls "buitin" (même si chargés avec chemin absolu)(sauf pour msvcp80 et d3dx9_*)| <|> alldlls
189 Mot inconnu : builtin [[9:16]] => |alldlls=builtin|Force l'usage des dlls "buitin" (même si chargés avec chemin absolu)(sauf pour msvcp80 et d3dx9_*)| <|> builtin
189 Mot inconnu : dlls [[35:39]] => |alldlls=builtin|Force l'usage des dlls "buitin" (même si chargés avec chemin absolu)(sauf pour msvcp80 et d3dx9_*)| <|> dlls
189 Guillemets typographiques ouvrants. [[40:41]] => |alldlls=builtin|Force l'usage des dlls "buitin" (même si chargés avec chemin absolu)(sauf pour msvcp80 et d3dx9_*)| <|> " => suggestions : « “
189 Mot inconnu : buitin [[41:47]] => |alldlls=builtin|Force l'usage des dlls "buitin" (même si chargés avec chemin absolu)(sauf pour msvcp80 et d3dx9_*)| <|> buitin
189 Guillemets typographiques fermants. [[47:48]] => |alldlls=builtin|Force l'usage des dlls "buitin" (même si chargés avec chemin absolu)(sauf pour msvcp80 et d3dx9_*)| <|> " => suggestions :  »”
189 Mot inconnu : msvcp80 [[96:103]] => |alldlls=builtin|Force l'usage des dlls "buitin" (même si chargés avec chemin absolu)(sauf pour msvcp80 et d3dx9_*)| <|> msvcp80
189 Mot inconnu : d3dx9_ [[107:113]] => |alldlls=builtin|Force l'usage des dlls "buitin" (même si chargés avec chemin absolu)(sauf pour msvcp80 et d3dx9_*)| <|> d3dx9_

190 Mot inconnu : alldlls [[1:8]] => |alldlls=default|Supprime toutes les dérogations (override) de DLL| <|> alldlls
190 Mot inconnu : default [[9:16]] => |alldlls=default|Supprime toutes les dérogations (override) de DLL| <|> default
190 Mot inconnu : override [[50:58]] => |alldlls=default|Supprime toutes les dérogations (override) de DLL| <|> override

191 Mot inconnu : allfonts [[1:9]] => |allfonts      |All listed fonts (corefonts, tahoma, liberation)| <|> allfonts
191 Espace(s) surnuméraire(s) à supprimer. [[9:15]] => |allfonts      |All listed fonts (corefonts, tahoma, liberation)| <|>        => suggestions :  
191 Mot inconnu : All [[16:19]] => |allfonts      |All listed fonts (corefonts, tahoma, liberation)| <|> all
191 Mot inconnu : listed [[20:26]] => |allfonts      |All listed fonts (corefonts, tahoma, liberation)| <|> listed
191 Mot inconnu : corefonts [[34:43]] => |allfonts      |All listed fonts (corefonts, tahoma, liberation)| <|> corefonts
191 Mot inconnu : tahoma [[45:51]] => |allfonts      |All listed fonts (corefonts, tahoma, liberation)| <|> tahoma
191 Mot inconnu : liberation [[53:63]] => |allfonts      |All listed fonts (corefonts, tahoma, liberation)| <|> liberation

192 Mot inconnu : allcodecs [[1:10]] => |allcodecs     |All listed codecs (xvid, ffdshow)| <|> allcodecs
192 Espace(s) surnuméraire(s) à supprimer. [[10:15]] => |allcodecs     |All listed codecs (xvid, ffdshow)| <|>       => suggestions :  
192 Mot inconnu : All [[16:19]] => |allcodecs     |All listed codecs (xvid, ffdshow)| <|> all
192 Mot inconnu : listed [[20:26]] => |allcodecs     |All listed codecs (xvid, ffdshow)| <|> listed
192 Mot inconnu : xvid [[35:39]] => |allcodecs     |All listed codecs (xvid, ffdshow)| <|> xvid
192 Mot inconnu : ffdshow [[41:48]] => |allcodecs     |All listed codecs (xvid, ffdshow)| <|> ffdshow

193 Mot inconnu : ddr [[1:4]] => |ddr=gdi       |Régler DirectDrawRenderer à GDI (défaut)| <|> ddr
193 Mot inconnu : gdi [[5:8]] => |ddr=gdi       |Régler DirectDrawRenderer à GDI (défaut)| <|> gdi
193 Espace(s) surnuméraire(s) à supprimer. [[8:15]] => |ddr=gdi       |Régler DirectDrawRenderer à GDI (défaut)| <|>         => suggestions :  
